urn|version|label_eng|desc_eng|type|has_mods|urn_status|redirect_to|member_of|created_by|edited_by
urn:cite:perseus:catver.3996.1|urn:cts:greekLit:tlg0284.tlg056.perseus-grc1|"Ars Rhetorica"|"Aristides, Aelius. Rhetores Graeci, Vol 2. ex recognitione Leonardi Spengel. Leonhard von Spengel. Leipzig. Teubner. 1854."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.3997.1|urn:cts:greekLit:tlg0284.tlg051.perseus-grc1|"Orationes 51"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.3998.1|urn:cts:greekLit:tlg0284.tlg051.opp-grc1|"Πρὸς τοὺς αἰτιωμένους ὅτι μὴ μελετῴη, Aristides, Volume 2"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.3999.1|urn:cts:greekLit:tlg0284.tlg044.perseus-grc1|"Orationes 44"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4000.1|urn:cts:greekLit:tlg0284.tlg044.opp-grc1|"Ῥοδίοις περὶ ὁμονοίας, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4001.1|urn:cts:greekLit:tlg0284.tlg012.perseus-grc1|"Orationes 12"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4002.1|urn:cts:greekLit:tlg0284.tlg012.opp-grc1|"Ἐπὶ Ἀλεξάνδρῳ ἐπιτάφιος, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4003.1|urn:cts:greekLit:tlg0284.tlg020.perseus-grc1|"Orationes 20"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4004.1|urn:cts:greekLit:tlg0284.tlg020.opp-grc1|"Μονῳδία ἐπὶ Σμύρνῃ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4005.1|urn:cts:greekLit:tlg0284.tlg023.perseus-grc1|"Orationes 23"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4006.1|urn:cts:greekLit:tlg0284.tlg023.opp-grc1|"Ἱεροὶ λόγοι α, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4007.1|urn:cts:greekLit:tlg0284.tlg027.perseus-grc1|"Orationes 27"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4008.1|urn:cts:greekLit:tlg0284.tlg027.opp-grc1|"Ἱεροὶ λόγοι εʹ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4009.1|urn:cts:greekLit:tlg0284.tlg043.perseus-grc1|"Orationes 43"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4010.1|urn:cts:greekLit:tlg0284.tlg043.opp-grc1|"Ῥοδιακός [Sp.], Aristides, Volume 1"|"Aristides, Aelius.,attributed author Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4011.1|urn:cts:greekLit:tlg0284.tlg047.perseus-grc1|"Orationes 47"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4012.1|urn:cts:greekLit:tlg0284.tlg047.opp-grc1|"Πρὸς Καπίτωνα, Aristides, Volume 2"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4013.1|urn:cts:greekLit:tlg0284.tlg036.perseus-grc1|"Orationes 36"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4014.1|urn:cts:greekLit:tlg0284.tlg036.opp-grc1|"Λευκτρικὸς δʹ(ὑπὲρ Θηβαίων δεύτερος), Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4015.1|urn:cts:greekLit:tlg0284.tlg040.perseus-grc1|"Orationes 40"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4016.1|urn:cts:greekLit:tlg0284.tlg040.opp-grc1|"Συμβουλευτικὸς περὶ τοῦ μὴ δεῖν κωμῳδεῖν, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4017.1|urn:cts:greekLit:tlg0284.tlg024.perseus-grc1|"Orationes 24"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4018.1|urn:cts:greekLit:tlg0284.tlg024.opp-grc1|"Ἱεροὶ λόγοι βʹ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4019.1|urn:cts:greekLit:tlg0284.tlg021.perseus-grc1|"Orationes 21"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4020.1|urn:cts:greekLit:tlg0284.tlg021.opp-grc1|"Παλινῳδία ἐπὶ Σμύρνῃ καὶ τῷ ταύτης ἀνοικισμῷ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4021.1|urn:cts:greekLit:tlg0284.tlg001.perseus-grc1|"Orationes 1"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4022.1|urn:cts:greekLit:tlg0284.tlg001.opp-grc1|"Εἰς Δία, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4023.1|urn:cts:greekLit:tlg0284.tlg002.perseus-grc1|"Orationes 2"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4024.1|urn:cts:greekLit:tlg0284.tlg002.opp-grc1|"Ἀθηνᾶ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4025.1|urn:cts:greekLit:tlg0284.tlg053.perseus-grc1|"Orationes 53"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4026.1|urn:cts:greekLit:tlg0284.tlg053.opp-grc1|"Πρὸς Δημοσθένη περὶ ἀτελείας, Aristides, Volume 2"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4027.1|urn:cts:greekLit:tlg0284.tlg017.perseus-grc1|"Orationes 17"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4028.1|urn:cts:greekLit:tlg0284.tlg017.opp-grc1|"Εἰς τὸ Αἰγαῖον πέλαγος, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4029.1|urn:cts:greekLit:tlg0284.tlg028.perseus-grc1|"Orationes 28"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4030.1|urn:cts:greekLit:tlg0284.tlg028.opp-grc1|"Ἱεροὶ λόγοι ςʹ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4031.1|urn:cts:greekLit:tlg0284.tlg004.perseus-grc1|"Orationes 4"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4032.1|urn:cts:greekLit:tlg0284.tlg004.opp-grc1|"Διόνυσος, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4033.1|urn:cts:greekLit:tlg0284.tlg049.perseus-grc1|"Orationes 49"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4034.1|urn:cts:greekLit:tlg0284.tlg049.opp-grc1|"Περὶ τοῦ παραφθέγματος, Aristides, Volume 2"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4035.1|urn:cts:greekLit:tlg0284.tlg018.perseus-grc1|"Orationes 18"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4036.1|urn:cts:greekLit:tlg0284.tlg018.opp-grc1|"Εἰς τὸ φρέαρ τοῦ Ἀσκληπιοῦ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4037.1|urn:cts:greekLit:tlg0284.tlg041.perseus-grc1|"Orationes 41"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4038.1|urn:cts:greekLit:tlg0284.tlg041.opp-grc1|"Ἐπιστολὴ περὶ Σμύρνης, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4039.1|urn:cts:greekLit:tlg0284.tlg030.perseus-grc1|"Orationes 30"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4040.1|urn:cts:greekLit:tlg0284.tlg030.opp-grc1|"Εἰς τὸ ἐναντίον , Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4041.1|urn:cts:greekLit:tlg0284.tlg008.perseus-grc1|"Orationes 8"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4042.1|urn:cts:greekLit:tlg0284.tlg008.opp-grc1|"Εἰς τὸν Σάραπιν, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4043.1|urn:cts:greekLit:tlg0284.tlg048.perseus-grc1|"Orationes 48"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4044.1|urn:cts:greekLit:tlg0284.tlg048.opp-grc1|"Αἰγύπτιος, Aristides, Volume 2"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4045.1|urn:cts:greekLit:tlg0284.tlg029.perseus-grc1|"Orationes 29"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4046.1|urn:cts:greekLit:tlg0284.tlg029.opp-grc1|"Περὶ τοῦ πέμπειν βοήθειαν τοῖς ἐν Σικελίᾳ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4047.1|urn:cts:greekLit:tlg0284.tlg006.perseus-grc1|"Orationes 6"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4048.1|urn:cts:greekLit:tlg0284.tlg006.opp-grc1|"Λαλιὰ εἰς Ἀσκληπιόν, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4049.1|urn:cts:greekLit:tlg0284.tlg026.perseus-grc1|"Orationes 26"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4050.1|urn:cts:greekLit:tlg0284.tlg026.opp-grc1|"Ἱεροὶ λόγοι δʹ, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4051.1|urn:cts:greekLit:tlg0284.tlg005.perseus-grc1|"Orationes 5"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4052.1|urn:cts:greekLit:tlg0284.tlg005.opp-grc1|"Ἡρακλῆς, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4053.1|urn:cts:greekLit:tlg0284.tlg003.perseus-grc1|"Orationes 3"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4054.1|urn:cts:greekLit:tlg0284.tlg003.opp-grc1|"Ἰσθμικὸς εἰς Ποσειδῶνα , Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4055.1|urn:cts:greekLit:tlg0284.tlg045.perseus-grc1|"Orationes 45"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4056.1|urn:cts:greekLit:tlg0284.tlg045.opp-grc1|"Πρὸς Πλάτωνα περὶ ῥητορικῆς, Aristides, Volume 2"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4057.1|urn:cts:greekLit:tlg0284.tlg042.perseus-grc1|"Orationes 42"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4058.1|urn:cts:greekLit:tlg0284.tlg042.opp-grc1|"Περὶ ὁμονοίας ταῖς πόλεσιν, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4059.1|urn:cts:greekLit:tlg0284.tlg034.perseus-grc1|"Orationes 34"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4060.1|urn:cts:greekLit:tlg0284.tlg034.opp-grc1|"Λευκτρικὸς βʹ(ὑπὲρ Θηβαίων πρῶτος) , Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4061.1|urn:cts:greekLit:tlg0284.tlg011.perseus-grc1|"Orationes 11"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4062.1|urn:cts:greekLit:tlg0284.tlg011.opp-grc1|"Εἰς Ἐτεωνέα ἐπικήδειος, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4063.1|urn:cts:greekLit:tlg0284.tlg015.perseus-grc1|"Orationes 15"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4064.1|urn:cts:greekLit:tlg0284.tlg015.opp-grc1|"Σμυρναϊκὸς πολιτικός, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4065.1|urn:cts:greekLit:tlg0284.tlg022.perseus-grc1|"Orationes 22"|"Aristides, Aelius. Aristides. ex recensione Guilielmi Dindorfii. Leipzig. Weidmann. 1829. 1-2."|edition|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4066.1|urn:cts:greekLit:tlg0284.tlg022.opp-grc1|"Προσφωνητικός Σμυρναϊκός, Aristides, Volume 1"|"Aristides, Aelius.,creator Dindorf, Wilhelm,1802-1883,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4067.1|urn:cts:greekLit:tlg0288.tlg001.opp-grc1|"Heraclea (Fragmenta), Epicorum graecorum fragmenta"|"Pisander,Camirensis,7./6. Jh. v. Chr.,creator Kinkel, Gottfried,1844-1891,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4068.1|urn:cts:greekLit:tlg0288.tlg003.opp-grc1|"Fragmenta, Anthologia lyrica graeca, Volume I"|"Pisander,Camirensis,7./6. Jh. v. Chr.,creator Diehl, Ernst,1874-1947,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.4069.1|urn:cts:greekLit:tlg0288.tlg003.opp-grc2|"Epigramma, Poetae lyrici Graeci, Vol II, Poetas Elegiacos et Iambographos Continens"|"Pisander,Camirensis,7./6. Jh. v. Chr.,creator Bergk, Theodor,1812-1881,editor"|edition|true|published|||feed_aggregator|feed_aggregator
